"","lag","mean_value","upper_sd","lower_sd"
"71",71,-0.000211312526237737,0.180063168322105,0.180063168322105
"72",72,0.0061396552197603,0.179949754520239,0.179949754520239
"73",73,0.0136201950896262,0.180444524170205,0.180444524170205
"74",74,0.0219779896898606,0.180799876123601,0.180799876123601
"75",75,0.029364594711508,0.181555752182356,0.181555752182356
"76",76,0.0362665024062874,0.181686423916824,0.181686423916824
"77",77,0.042857262178195,0.181975677433127,0.181975677433127
"78",78,0.048862179137783,0.183017073621929,0.183017073621929
"79",79,0.0524060311237072,0.184973548323974,0.184973548323974
"80",80,0.0499404507707981,0.185165181659024,0.185165181659024
"81",81,0.0436606065646018,0.18566112232858,0.18566112232858
"82",82,0.034366758677602,0.184424525239162,0.184424525239162
"83",83,0.0210029876770382,0.181687721015068,0.181687721015068
"84",84,0.00496678459215402,0.178752428597561,0.178752428597561
"85",85,-0.00804277996333855,0.177962929107077,0.177962929107077
"86",86,-0.0157007878275361,0.178692175333743,0.178692175333743
"87",87,-0.0216162086072785,0.1775101985023,0.1775101985023
"88",88,-0.026250459664106,0.177331821752506,0.177331821752506
"89",89,-0.0293664875611412,0.178631128248497,0.178631128248497
"90",90,-0.0312265808990868,0.178695977530219,0.178695977530219
"91",91,-0.0308670110671737,0.17795067884486,0.17795067884486
"92",92,-0.0278622736929592,0.177067435424703,0.177067435424703
"93",93,-0.0248154121124982,0.178983613098935,0.178983613098935
"94",94,-0.0209558080872674,0.181130061361264,0.181130061361264
"95",95,-0.0173100798114703,0.179201006722329,0.179201006722329
"96",96,-0.0131268781595111,0.176304540091202,0.176304540091202
"97",97,-0.00819094391779288,0.177030638970956,0.177030638970956
"98",98,-0.00120851090614211,0.17968758401402,0.17968758401402
"99",99,0.00736405669578224,0.184605269462735,0.184605269462735
"100",100,0.0156287169023196,0.183887165060169,0.183887165060169
"101",101,0.024304719497368,0.181334858921559,0.181334858921559
"102",102,0.0345219139933473,0.182635606733235,0.182635606733235
"103",103,0.0455486249101216,0.183529164508342,0.183529164508342
"104",104,0.0535455406914257,0.182794041124535,0.182794041124535
"105",105,0.0547045603696394,0.181158498656148,0.181158498656148
"106",106,0.0481047916954509,0.178748352592617,0.178748352592617
"107",107,0.0375171104836721,0.178814072055236,0.178814072055236
"108",108,0.0262539159571939,0.180372850851927,0.180372850851927
"109",109,0.0150330528552643,0.181787373365662,0.181787373365662
"110",110,0.00552692099536902,0.18448834519016,0.18448834519016
"111",111,-0.00312014184215401,0.188455500702566,0.188455500702566
"112",112,-0.0127552277148847,0.188382877592062,0.188382877592062
"113",113,-0.0225299399760661,0.182457858136746,0.182457858136746
"114",114,-0.0276758137455569,0.178393965305478,0.178393965305478
"115",115,-0.0280727084055737,0.179486654976574,0.179486654976574
"116",116,-0.0258277157374412,0.181331239483192,0.181331239483192
"117",117,-0.022622935839234,0.181661989605945,0.181661989605945
"118",118,-0.0184493361547257,0.180910370458669,0.180910370458669
"119",119,-0.012227056574999,0.185114394887688,0.185114394887688
"120",120,-0.00693690382112755,0.187983590907169,0.187983590907169
"121",121,-0.00507988761995179,0.185607197267551,0.185607197267551
"122",122,-0.00353239439870317,0.183610363408855,0.183610363408855
"123",123,-0.000956167817413454,0.184924248440229,0.184924248440229
"124",124,0.00096171252486149,0.1860959961943,0.1860959961943
"125",125,0.00283430695641893,0.190410641400604,0.190410641400604
"126",126,0.00418665061544049,0.191105345188971,0.191105345188971
"127",127,0.00512701755117973,0.18777484535964,0.18777484535964
"128",128,0.00841241449732248,0.186098277247511,0.186098277247511
"129",129,0.0137152967726227,0.186453029918256,0.186453029918256
"130",130,0.0229325114964478,0.187975878606784,0.187975878606784
"131",131,0.029702133764321,0.187911900870351,0.187911900870351
"132",132,0.0345986309327927,0.18737298314624,0.18737298314624
"133",133,0.0403000915905724,0.186631700201799,0.186631700201799
"134",134,0.0430459385152179,0.186966659667966,0.186966659667966
"135",135,0.0396114264715527,0.188263298965255,0.188263298965255
"136",136,0.0314846679199946,0.188035464996164,0.188035464996164
"137",137,0.0206648891252042,0.189242854623492,0.189242854623492
"138",138,0.00909987314296136,0.188255807353645,0.188255807353645
"139",139,-0.00240382634877087,0.183944908325837,0.183944908325837
"140",140,-0.0103392023237899,0.181627995805083,0.181627995805083
"141",141,-0.0145610026169213,0.181121099766242,0.181121099766242
"142",142,-0.0171098473838713,0.181381051342547,0.181381051342547
"143",143,-0.0202586313236673,0.181184914187686,0.181184914187686
"144",144,-0.0232292603802086,0.181571077696092,0.181571077696092
"145",145,-0.0227490513723563,0.184172146764398,0.184172146764398
"146",146,-0.0194237196473077,0.187839861255165,0.187839861255165
"147",147,-0.0167225447258091,0.188319731070011,0.188319731070011
"148",148,-0.0179332474413344,0.187326622682889,0.187326622682889
"149",149,-0.0196582491638384,0.185712027795433,0.185712027795433
"150",150,-0.0194004833130592,0.184545471468681,0.184545471468681
"151",151,-0.0168861846919567,0.184540346475197,0.184540346475197
"152",152,-0.0119138513024706,0.182222173450434,0.182222173450434
"153",153,-0.0028191034411398,0.180539052957151,0.180539052957151
"154",154,0.00971450098011214,0.182335727729708,0.182335727729708
"155",155,0.021732513434498,0.187577760298363,0.187577760298363
"156",156,0.0314741877871044,0.192302890514511,0.192302890514511
"157",157,0.0365647713381302,0.188185203147022,0.188185203147022
"158",158,0.0396697835702379,0.183464685379476,0.183464685379476
"159",159,0.0449081474697514,0.185819883993266,0.185819883993266
"160",160,0.0468963243796805,0.191022442847193,0.191022442847193
