Subj1	Subj2	grp	uniqueCur_highConf	grUniqueCur_highConf	uniqueMem_highConf	grUniqueMem_highConf	curBetaFull_highConf	grCurBetaFull_highConf	curBetaRed_highConf	grCurBetaRed_highConf	InputFile	\
sub-control011	sub-experimental048	0	0.0785878408322828	0	0.0276186167576989	0	0.00131674822823892	0	0.00922170124921854	0	ISFC_sub-control011sub-experimental048_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control011	sub-experimental050	0	0.0814637709728964	0	-0.207005330856314	0	0.000454721516887782	0	0.00688716246763658	0	ISFC_sub-control011sub-experimental050_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control015	1	0.142906609596845	0.142906609596845	-0.074563938499429	-0.074563938499429	0.0115872691278223	0.0115872691278223	0.0182219050105301	0.0182219050105301	ISFC_sub-control013sub-control015_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control017	1	0.0644157830865911	0.0644157830865911	0.0489172702495159	0.0489172702495159	-0.00995890563117168	-0.00995890563117168	-0.0150703303616409	-0.0150703303616409	ISFC_sub-control013sub-control017_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control019	1	0.147527755737501	0.147527755737501	0.00101707711950501	0.00101707711950501	-0.0289924984723526	-0.0289924984723526	-0.0514571707618628	-0.0514571707618628	ISFC_sub-control013sub-control019_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control021	1	-0.0644669112250455	-0.0644669112250455	0.191231923721454	0.191231923721454	-0.0265185172942836	-0.0265185172942836	-0.0507047142446827	-0.0507047142446827	ISFC_sub-control013sub-control021_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control023	1	-0.0189892220285343	-0.0189892220285343	0.197263943534085	0.197263943534085	0.00583868058614541	0.00583868058614541	0.011690641021045	0.011690641021045	ISFC_sub-control013sub-control023_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control025	1	-0.0576090479054618	-0.0576090479054618	-0.127093860172432	-0.127093860172432	-0.00715675195756467	-0.00715675195756467	-0.0163919059231165	-0.0163919059231165	ISFC_sub-control013sub-control025_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control027	1	-0.090879659504766	-0.090879659504766	-0.0295881116747017	-0.0295881116747017	-0.00106183236156796	-0.00106183236156796	-0.00453755411137147	-0.00453755411137147	ISFC_sub-control013sub-control027_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control029	1	-0.129008893542683	-0.129008893542683	-0.111084849088878	-0.111084849088878	0.00879577192365653	0.00879577192365653	0.0166410807640981	0.0166410807640981	ISFC_sub-control013sub-control029_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control031	1	-0.156480070843134	-0.156480070843134	-0.0581607801749886	-0.0581607801749886	0.00941527813703406	0.00941527813703406	0.00265512191397929	0.00265512191397929	ISFC_sub-control013sub-control031_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control033	1	-0.0175825162026356	-0.0175825162026356	0.261320414969806	0.261320414969806	0.00872415336306015	0.00872415336306015	0.0120317998272695	0.0120317998272695	ISFC_sub-control013sub-control033_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control035	1	-0.406197832173244	-0.406197832173244	-0.424079259465854	-0.424079259465854	0.0455987052585602	0.0455987052585602	0.0730976546760684	0.0730976546760684	ISFC_sub-control013sub-control035_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control037	1	0.238890323386097	0.238890323386097	-0.16713416791117	-0.16713416791117	0.021688488420246	0.021688488420246	0.0348202537342056	0.0348202537342056	ISFC_sub-control013sub-control037_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control039	1	0.0230381986975628	0.0230381986975628	-0.244004661695442	-0.244004661695442	-0.0061730863105342	-0.0061730863105342	-0.0110331550996804	-0.0110331550996804	ISFC_sub-control013sub-control039_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control041	1	0.145339474155394	0.145339474155394	-0.17524782498618	-0.17524782498618	0.00541773934717369	0.00541773934717369	0.00856160861193497	0.00856160861193497	ISFC_sub-control013sub-control041_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control043	1	0.0400323408091828	0.0400323408091828	-0.0367606761473867	-0.0367606761473867	-0.000707396372892344	-0.000707396372892344	0.0000624219207419852	0.0000624219207419852	ISFC_sub-control013sub-control043_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control045	1	0.153574922376459	0.153574922376459	0.00725677337459914	0.00725677337459914	0.00260498392668407	0.00260498392668407	0.00501447510253692	0.00501447510253692	ISFC_sub-control013sub-control045_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control047	1	-0.0934432268616955	-0.0934432268616955	0.0207907014872628	0.0207907014872628	0.00291284664339593	0.00291284664339593	0.00814673408917825	0.00814673408917825	ISFC_sub-control013sub-control047_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-control049	1	0.189750614278434	0.189750614278434	-0.0534525926809702	-0.0534525926809702	-0.0177483294775547	-0.0177483294775547	-0.0417248768975134	-0.0417248768975134	ISFC_sub-control013sub-control049_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental004	0	-0.0969030502766529	0	0.481412117362673	0	0.0257378193437417	0	0.0379961443775034	0	ISFC_sub-control013sub-experimental004_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental005	0	0.0517071039910713	0	-0.198708490003986	0	-0.0068914530911074	0	-0.0129906570691478	0	ISFC_sub-control013sub-experimental005_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental006	0	0.173807902878389	0	0.0742468285501959	0	-0.00410547612870247	0	-0.00999035507326606	0	ISFC_sub-control013sub-experimental006_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental008	0	0.185908814378841	0	-0.0416476614609299	0	0.0256451321740207	0	0.0381027679435524	0	ISFC_sub-control013sub-experimental008_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental010	0	0.0057577355136766	0	-0.127145862770913	0	0.0384506624307664	0	0.0605297425998132	0	ISFC_sub-control013sub-experimental010_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental012	0	-0.0746175344485913	0	0.0487186549620056	0	-0.039380990195876	0	-0.0728534897758435	0	ISFC_sub-control013sub-experimental012_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental014	0	-0.0878760414032044	0	0.00906655105473787	0	-0.0156454462495273	0	-0.0256785379116447	0	ISFC_sub-control013sub-experimental014_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental016	0	0.294402315671416	0	-0.398222705793642	0	0.0126013468340269	0	0.022573617552931	0	ISFC_sub-control013sub-experimental016_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental018	0	-0.179294228322595	0	-0.252199148735899	0	0.0301973215742767	0	0.0488874780797728	0	ISFC_sub-control013sub-experimental018_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental020	0	0.222241685423318	0	-0.00792455277418093	0	-0.016030921270872	0	-0.0249141426638364	0	ISFC_sub-control013sub-experimental020_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental022	0	-0.09308464065635	0	-0.0778578496843417	0	-0.00677999345127475	0	-0.0168966306220957	0	ISFC_sub-control013sub-experimental022_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental024	0	0.236271978575812	0	-0.295785863541374	0	0.00230581175411295	0	-0.000133545157197463	0	ISFC_sub-control013sub-experimental024_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental026	0	0.289128081363276	0	0.109647914678862	0	0.00574223046780076	0	0.01080600956791	0	ISFC_sub-control013sub-experimental026_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental028	0	0.00323162706308578	0	-0.283017767859132	0	0.00223506337486924	0	-0.00132156564689131	0	ISFC_sub-control013sub-experimental028_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental030	0	0.00111712273468989	0	-0.17472640257367	0	0.0276502563323749	0	0.0503115611736404	0	ISFC_sub-control013sub-experimental030_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental032	0	-0.179569646032998	0	-0.157446312468413	0	0.00194635124597968	0	-0.00187911094568532	0	ISFC_sub-control013sub-experimental032_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental034	0	-0.101533314886724	0	0.0482662993748818	0	0.0230524872709125	0	0.0388942005261792	0	ISFC_sub-control013sub-experimental034_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental036	0	0.0450511252544371	0	-0.120621459208234	0	0.00587145766842266	0	0.00854488560215867	0	ISFC_sub-control013sub-experimental036_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental038	0	0.12209667658404	0	-0.0412569158950161	0	-0.00354843505508492	0	-0.00826238366733404	0	ISFC_sub-control013sub-experimental038_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental040	0	0.177745374992728	0	-0.158525808900314	0	-0.00303005300142849	0	-0.00477859535071488	0	ISFC_sub-control013sub-experimental040_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental042	0	0.131286916930729	0	0.0208615545669785	0	-0.0218668918344735	0	-0.0354824699209365	0	ISFC_sub-control013sub-experimental042_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental044	0	0.115196855623276	0	-0.0453926341854721	0	-0.035618768541481	0	-0.0639453544323542	0	ISFC_sub-control013sub-experimental044_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental046	0	-0.113556469568999	0	0.130982922213253	0	-0.0172478586902644	0	-0.0352168877686321	0	ISFC_sub-control013sub-experimental046_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental048	0	-0.0208867692142774	0	0.0338253328799214	0	-0.0067066207346979	0	-0.012551842095735	0	ISFC_sub-control013sub-experimental048_task-magictrickwatching_mask-VTA_z.nii.gz	\
sub-control013	sub-experimental050	0	0.130858260762643	0	-0.09012750330491	0	-0.00756864744604903	0	-0.014886380877317	0	ISFC_sub-control013sub-experimental050_task-magictrickwatching_mask-VTA_z.nii.gz	\
