vid	mock	duration_vid	duration_vid_withoutMock	duration_vid_withoutMock_postFixation	avgVidDur_MAGMOT	trial	stim_file	responseCuriosity	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh	responseConfidence	run	acq
1.9995039839996	8.0271432879963	53.5172150730505	47.4895757690538	47.9721157050226	46.9769704979233	1	35_Trick32_long_combined_small.mp4	4	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	4	1	1
77.9989638460102	84.0307506290264	26.6477411590168	20.6159543760006	21.9657175010066	20.6511013850224	2	36_Trick7_short_combined_small.mp4	7	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
131.996863486012	138.033619864029	30.454917997995	24.418161619978	25.96703990997	24.4296420768009	3	09_S11_combined_small.mp4	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	4	1	1
191.99812241504	198.030155229033	52.332449599984	46.300416785991	47.967159911001	46.3025988685004	4	17_Trick37_combined_small.mp4	5	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
267.994707492006	274.031792640046	47.938051716017	41.900966567977	41.964503580995	41.9463757224196	5	08_S12_combined_small.mp4	2	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
337.995509313012	344.031228929001	31.204933925997	25.169214310008	25.964018204017	25.1993561231597	6	26_S30_combined_small.mp4	2	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
391.995325491996	398.024285496038	39.65236033703	33.623400332988	33.971805981011	33.6341225920405	7	03_H16_combined_small.mp4	3	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	3	1	1
453.993296768051	459.997336165048	42.451918195991	36.447878798994	37.997579235002	36.4234197084607	8	29_H36_combined_small.mp4	2	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
521.991861804039	528.028805776034	38.483710028988	32.4467660569929	33.963433029013	32.4644825294189	9	04_S9_combined_small.mp4	7	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	5	1	1
583.989838909998	590.028241046006	53.8544372559991	47.8160351199911	47.96398071904	47.8242188483395	10	18_Trick4_combined_small.mp4	3	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
