vid	mock	duration_vid	duration_vid_withoutMock	duration_vid_withoutMock_postFixation	avgVidDur_MAGMOT	trial	stim_file	responseCuriosity	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh	responseConfidence	run	acq
1353.983184625	1359.984858686	36.8856173060001	30.8839432450001	32.001329089	30.8942013751026	23	02_H10_combined_small.mp4	7	remembered	remembered	remembered	forgotten	forgotten	remembered	remembered	remembered	remembered	3	2	1
1413.98157504	1420.017549938	33.445767523	27.4097926249999	27.966362539999	27.4227010633796	24	34_Trick38_combined_small.mp4	7	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	4	2	1
1475.970103887	1481.971236959	34.8145150769996	28.8133820049997	30.0045345890002	28.7830390627993	25	12_H37_combined_small.mp4	6	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	3	1
1537.969059589	1543.999037739	58.6818239269999	52.6518457770001	53.9747727430001	52.6587213310596	26	25_S25_combined_small.mp4	7	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	3	1
1619.968403493	1625.969496431	43.698698557	37.697605619	37.999534932	37.6873720705591	27	13_Trick6_short_combined_small.mp4	6	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	3	1
1685.983625102	1692.019554497	49.800624096	43.764694701	43.952028247	43.8031542191613	28	11_K21_long_combined_small.mp4	6	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	3	1
1757.969181015	1764.000836049	26.644822677	20.613167643	21.972514517	20.6511013850224	29	36_Trick7_short_combined_small.mp4	7	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	3	1
1809.974434548	1816.000039801	46.480390607	40.454785354	41.975659198001	40.4736808382781	30	24_Trick28_combined_small.mp4	7	remembered	remembered	remembered	forgotten	forgotten	remembered	remembered	remembered	remembered	2	3	1
1879.973767728	1886.013568965	53.854585981	47.814784744	47.967596286	47.8242188483395	31	18_Trick4_combined_small.mp4	1	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	3	1
1959.980681247	1966.003668346	52.648398704	46.625411605	47.967741699001	46.647059667818	32	19_H17_combined_small.mp4	6	remembered	remembered	remembered	forgotten	forgotten	remembered	remembered	remembered	remembered	3	3	1
2035.969461601	2042.008629339	37.975210587	31.936042849	31.970623055	31.9653883757972	33	15_S18_combined_small.mp4	2	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	3	1
2095.97923861	2102.014388659	39.878062127	33.842912078	33.9608011719999	33.8856755347213	34	06_H7_combined_small.mp4	7	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	3	1
2163.977295314	2170.013275081	38.011530205	31.9755504379999	33.9620274489999	31.9856778232597	35	21_S15_combined_small.mp4	6	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	3	1
2225.973143074	2232.011848779	27.051237188	21.012531483	21.9656673009999	21.0219441039984	36	27_S31_combined_small.mp4	5	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	3	1
