vid	mock	duration_vid	duration_vid_withoutMock	duration_vid_withoutMock_postFixation	avgVidDur_MAGMOT	trial	stim_file	responseCuriosity	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh	responseConfidence	run	acq
2.00137464603176	8.00758785504149	28.8208953649737	22.814682155964	24.0005892759655	22.2466358922178	1	22_K18_combined_small.mp4	2	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	2	1	1
54.0055110680405	60.012836807	39.6528947039624	33.6455689650029	33.9897070139996	33.6341225920405	2	03_H16_combined_small.mp4	4	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	5	1	1
120.002624126035	126.041171593999	38.490267679968	32.451720212004	33.958063716011	32.4644825294189	3	04_S9_combined_small.mp4	5	remembered	remembered	remembered	remembered	forgotten	remembered	remembered	remembered	remembered	4	1	1
188.002194965025	194.040735053015	36.889594125969	30.851054037979	31.957677008002	30.8942013751026	4	02_H10_combined_small.mp4	3	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
247.995110373013	254.022532950039	26.645544914005	20.618122336979	21.981210579979	20.6511013850224	5	36_Trick7_short_combined_small.mp4	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
297.997455193021	304.006964910019	52.338782940991	46.329273223993	47.997431111987	46.3025988685004	6	17_Trick37_combined_small.mp4	2	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	4	1	1
374.002780120994	380.037754195044	42.451614279999	36.416640205949	37.967451623	36.4234197084607	7	29_H36_combined_small.mp4	5	remembered	remembered	remembered	remembered	forgotten	remembered	remembered	remembered	remembered	4	1	1
439.999597685994	446.037308007013	52.972148534027	46.934438213008	47.952282188984	46.9769704979233	8	35_Trick32_long_combined_small.mp4	6	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
517.989323531045	524.029732358991	38.01842182799	31.9780130000439	33.9744628180049	31.9856778232597	9	21_S15_combined_small.mp4	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
579.999103057024	586.034250105033	28.653576757002	22.6184297089929	23.9560193149949	22.64704779386	10	16_H19_combined_small.mp4	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	4	1	1
