vid	mock	duration_vid	duration_vid_withoutMock	duration_vid_withoutMock_postFixation	avgVidDur_MAGMOT	trial	stim_file	responseCuriosity	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh	responseConfidence	run	acq
1401.979597932	1408.017886423	37.928290819	31.890002328	31.9570001540001	31.9239211945211	23	30_H15_combined_small.mp4	3	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	2	1
1461.972268976	1467.994981588	39.6392043239999	33.616491712	33.98682467	33.6341225920405	24	03_H16_combined_small.mp4	3	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	4	2	1
1529.980825155	1536.004185666	37.9618572529998	31.9384967420001	31.9730055310002	31.9653883757972	25	15_S18_combined_small.mp4	3	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	3	1
1593.976984315	1599.982188482	43.700363563	37.6951593959995	37.9945986709995	37.6629260223786	26	01_H35_combined_small.mp4	5	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	remembered	forgotten	remembered	5	3	1
1659.974485954	1666.014631737	52.969510780001	46.929364997001	47.964714546001	46.9769704979233	27	35_Trick32_long_combined_small.mp4	4	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	2	3	1
1735.976870189	1742.002932935	30.442751404	24.416688658	25.975758139001	24.4296420768009	28	09_S11_combined_small.mp4	3	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	3	1
1789.976914425	1796.008974573	27.845640742999	21.813580595	21.964784272	21.8244762031405	29	33_S21_combined_small.mp4	3	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	3	3	1
1841.973356567	1847.996341467	37.842948683	31.819963783001	31.9803578	31.8447841705422	30	14_K19_long_combined_small.mp4	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	4	3	1
1901.975880757	1908.005622472	37.448030331	31.418288616	31.969801297001	31.4214597310813	31	32_K16_short_combined_small.mp4	5	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	3	1
1965.974585057	1972.002792373	42.449896799	36.421689482999	37.971759880999	36.4234197084607	32	29_H36_combined_small.mp4	5	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	4	3	1
2031.97415257	2037.999191008	31.924961589001	25.899923151001	25.975040152001	25.9062785054989	33	31_K3_combined_small.mp4	5	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	3	1
2085.97286952	2091.972983759	26.645696174001	20.6455819349991	21.9972065330001	20.6511013850224	34	36_Trick7_short_combined_small.mp4	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	3	1
2141.971695404	2148.008502195	49.800187648001	43.763380857001	43.964147237	43.8031542191613	35	11_K21_long_combined_small.mp4	7	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	3	3	1
2213.971741281	2219.997350687	36.8829537490001	30.8573443430021	31.971799155001	30.8942013751026	36	02_H10_combined_small.mp4	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	3	1
