vid	mock	duration_vid	duration_vid_withoutMock	duration_vid_withoutMock_postFixation	avgVidDur_MAGMOT	trial	stim_file	responseCuriosity	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh	responseConfidence	run	acq
1.99882029699802	8.00191736600027	30.7714955330012	24.7683984639989	25.9985480889991	24.2467611438218	1	28_K24_combined_small.mp4	4	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
55.998252262998	62.0023032079989	43.7021879109998	37.6981369659989	37.9962315369994	37.6873720705591	2	13_Trick6_short_combined_small.mp4	3	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
125.997983703001	132.032938812998	37.616172545	31.581217435003	31.965057923	31.5852802147605	3	10_S27_combined_small.mp4	2	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
191.997020856001	197.999448106999	28.251651216	22.249223965002	24.005947344001	22.2466358922178	4	22_K18_combined_small.mp4	2	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	3	1	1
243.995825378999	250.031732365998	39.900412505998	33.864505518999	33.968619774001	33.8856755347213	5	06_H7_combined_small.mp4	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
306.000766432	312.030666567	28.647098418998	22.617198283998	23.964924882999	22.64704779386	6	16_H19_combined_small.mp4	6	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
358.003477793998	364.042813110998	27.854893263	21.815557946	21.964789424001	21.8244762031405	7	33_S21_combined_small.mp4	7	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	3	1	1
408.006084590997	414.012846475998	38.488105027002	32.481343142001	33.988573929	32.4644825294189	8	04_S9_combined_small.mp4	7	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	3	1	1
472.002353327	478.042440329998	29.440161181999	23.400074179001	23.965572404999	23.4361092593214	9	23_K10_combined_small.mp4	3	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
524.005880746001	530.045436467	32.1716956929989	26.132139972	27.9520398750001	26.1415626367406	10	20_Trick20_short_combined_small.mp4	1	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
583.998812269998	590.038793259999	27.0552506600001	21.015269669999	21.964749596001	21.0219441039984	11	27_S31_combined_small.mp4	2	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
640.006042429999	646.043364227	39.646617823	33.609296025999	33.959302315998	33.6341225920405	12	03_H16_combined_small.mp4	1	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
702.007681597001	708.015134975	33.2620816620002	27.2546282840013	27.996951332003	27.2233747229394	13	07_K2_combined_small.mp4	6	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	5	2	1
