vid	mock	duration_vid	duration_vid_withoutMock	duration_vid_withoutMock_postFixation	avgVidDur_MAGMOT	trial	stim_file	responseCuriosity	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh	responseConfidence	run	acq
1.9992032040027	8.02875917998608	39.6550493249961	33.6254933490127	33.9721354880021	33.6341225920405	1	03_H16_combined_small.mp4	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	4	1	1
63.9986454730097	70.0006705939886	28.6528979649883	22.6508728440094	24.0000626940164	22.64704779386	2	16_H19_combined_small.mp4	1	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	3	1	1
119.997543481004	125.998287725	52.651106095989	46.650361851993	47.99943907201	46.647059667818	3	19_H17_combined_small.mp4	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
201.996888919006	208.023083214997	37.934142789978	31.907948493987	31.972588822013	31.9239211945211	4	30_H15_combined_small.mp4	6	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
261.996849465009	267.999168271985	38.495912325976	32.493593519	33.997431418014	32.4644825294189	5	04_S9_combined_small.mp4	2	remembered	remembered	remembered	forgotten	forgotten	remembered	remembered	remembered	remembered	2	1	1
323.99567923299	330.028242498985	32.170367154002	26.137803888007	27.968401702005	26.1415626367406	6	20_Trick20_short_combined_small.mp4	1	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
379.994416275993	385.998555531987	31.937863885018	25.933724629024	25.997085822019	25.9062785054989	7	31_K3_combined_small.mp4	7	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
433.992838442995	440.02456884901	43.685168811004	37.653438404989	37.970115876	37.6629260223786	8	01_H35_combined_small.mp4	4	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
501.992004761007	508.021784081997	37.220018244988	31.190238923998	31.970635725011	31.2049305464777	9	05_K4_combined_small.mp4	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
561.99282005601	568.028701186005	58.685321822995	52.649440693	53.96233738499	52.6587213310596	10	25_S25_combined_small.mp4	7	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
647.991419561004	653.993616488995	52.337185394979	46.334988466988	47.997433320998	46.3025988685004	11	17_Trick37_combined_small.mp4	5	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
729.989813136985	736.021704891988	30.251045515004	24.2191537600011	25.967921759002	24.2467611438218	12	28_K24_combined_small.mp4	3	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
783.987623154996	790.027543407016	33.2613804480061	27.2214601959859	27.9680956109951	27.2233747229394	13	07_K2_combined_small.mp4	2	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	2	1
841.994145036991	848.030215389993	33.4461256590148	27.4100553060126	27.9599918950117	27.4227010633796	14	34_Trick38_combined_small.mp4	3	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	2	1
897.986029179006	904.026133624017	26.657901900005	20.617797454994	21.964875776991	20.6511013850224	15	36_Trick7_short_combined_small.mp4	2	remembered	remembered	remembered	forgotten	forgotten	remembered	remembered	remembered	remembered	3	2	1
953.993580678008	960.028405968008	49.800997874001	43.766172584001	43.950833184004	43.8031542191613	16	11_K21_long_combined_small.mp4	4	remembered	remembered	remembered	forgotten	forgotten	remembered	remembered	remembered	remembered	2	2	1
1025.97867094099	1032.01088722801	34.810868517001	28.778652229987	29.97793409499	28.7830390627993	17	12_H37_combined_small.mp4	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	4	2	1
1083.986492583	1090.027319368	52.974656124017	46.933829339017	47.963292650005	46.9769704979233	18	35_Trick32_long_combined_small.mp4	2	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	2	1
1159.99027975901	1166.02536259099	39.88275406399	33.847671232011	33.961857446004	33.8856755347213	19	06_H7_combined_small.mp4	3	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	2	1
1225.98990846099	1232.02531973901	37.614290915022	31.578879637003	31.960836830985	31.5852802147605	20	10_S27_combined_small.mp4	4	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	2	1
1285.98291485599	1292.022980809	37.846024549014	31.805958596	31.955349625001	31.8447841705422	21	14_K19_long_combined_small.mp4	2	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	2	1
1349.977864529	1356.004981147	31.210802584013	25.18368596601	25.980412578996	25.1993561231597	22	26_S30_combined_small.mp4	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	2	1
1403.98378559399	1409.98828276799	27.856940480008	21.8524433060089	21.9991191920129	21.8244762031405	23	33_S21_combined_small.mp4	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	4	2	1
1453.98614048599	1460.02212310402	46.4874306630229	40.4514480450019	41.963627305988	40.4736808382781	24	24_Trick28_combined_small.mp4	3	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	4	2	1
