vid	mock	duration_vid	duration_vid_withoutMock	duration_vid_withoutMock_postFixation	avgVidDur_MAGMOT	trial	stim_file	responseCuriosity	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh	responseConfidence	run	acq
2.00104382197605	8.03569033095846	26.653376821021	20.6187303120386	21.9656844210112	20.6511013850224	1	36_Trick7_short_combined_small.mp4	2	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
52.0008900119574	58.0319628969883	31.2171327130054	25.1860598279745	25.9682179070077	25.1993561231597	2	26_S30_combined_small.mp4	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
109.999519964971	116.004621006956	30.452678547008	24.447577505023	25.997314814012	24.4296420768009	3	09_S11_combined_small.mp4	3	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	3	1	1
169.998020686966	176.000345596985	49.819113576028	43.816788666009	43.997680605972	43.8031542191613	4	11_K21_long_combined_small.mp4	7	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
241.997292048996	248.032983501966	27.854121506971	21.818430054001	21.965175814984	21.8244762031405	5	33_S21_combined_small.mp4	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
291.997030959988	298.032373220951	28.652739515994	22.617397255031	23.964702067023	22.64704779386	6	16_H19_combined_small.mp4	7	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
344.004280923982	350.043926286977	37.92815655499	31.888511191995	31.955934276979	31.9239211945211	7	30_H15_combined_small.mp4	6	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	3	1	1
403.995207037951	410.031716352969	52.969761319051	46.933252004033	47.973606390995	46.9769704979233	8	35_Trick32_long_combined_small.mp4	5	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
482.002977531985	488.029383743997	37.613279632992	31.58687342098	31.963489137008	31.5852802147605	9	10_S27_combined_small.mp4	4	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	1	1	1
541.99790042697	548.028860930004	30.24866792903	24.217707425996	25.9747529919839	24.2467611438218	10	28_K24_combined_small.mp4	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
600.005256820004	606.045070417982	43.684066884977	37.6442532869991	37.959790463967	37.6629260223786	11	01_H35_combined_small.mp4	7	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	4	1	1
