vid	mock	duration_vid	duration_vid_withoutMock	duration_vid_withoutMock_postFixation	avgVidDur_MAGMOT	trial	stim_file	responseCuriosity	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh	responseConfidence	run	acq
2.00105793401599	8.03265189801459	47.9380326769897	41.9064387129911	41.973050111992	41.9463757224196	1	08_S12_combined_small.mp4	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
72.0019175329944	78.041871141002	37.9436639690246	31.903710361017	31.970680677012	31.9239211945211	2	30_H15_combined_small.mp4	2	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
135.999322273012	142.030750970007	53.847177382005	47.81574868501	47.973845022003	47.8242188483395	3	18_Trick4_combined_small.mp4	6	forgotten	remembered	remembered	forgotten	remembered	remembered	remembered	forgotten	remembered	3	1	1
218.007111664017	224.046173909999	29.452425098978	23.413362852996	23.949860438006	23.4361092593214	4	23_K10_combined_small.mp4	4	forgotten	forgotten	remembered	forgotten	remembered	remembered	remembered	forgotten	forgotten	3	1	1
270.009930825996	276.045491933008	28.248667512002	22.21310640499	23.958634868002	22.2466358922178	5	22_K18_combined_small.mp4	3	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	4	1	1
321.998557379004	328.028470491001	52.959180492005	46.929267380008	47.977470219019	46.9769704979233	6	35_Trick32_long_combined_small.mp4	3	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
398.004051413009	404.02698619201	39.637228611012	33.614293832011	33.973690429993	33.6341225920405	7	03_H16_combined_small.mp4	1	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
459.997905666998	466.026049819018	43.694254352013	37.666110199993	37.971873025003	37.6629260223786	8	01_H35_combined_small.mp4	6	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
527.997649397003	534.037638751994	34.808402357011	28.76841300202	29.969155821018	28.7830390627993	9	12_H37_combined_small.mp4	2	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
586.006207633996	592.040770849999	38.0046812710069	31.9701180550039	33.963359334011	31.9856778232597	10	21_S15_combined_small.mp4	1	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
652.003084005002	658.040667897003	32.1694273340109	26.13184344201	27.954612783011	26.1415626367406	11	20_Trick20_short_combined_small.mp4	4	remembered	remembered	remembered	forgotten	forgotten	remembered	remembered	remembered	remembered	1	1	1
713.998981419019	720.022577207012	52.321884895995	46.298289108002	47.983103553997	46.3025988685004	12	17_Trick37_combined_small.mp4	3	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
