vid	mock	duration_vid	duration_vid_withoutMock	duration_vid_withoutMock_postFixation	avgVidDur_MAGMOT	trial	stim_file	responseCuriosity	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh	responseConfidence	run	acq
2.00152779600103	8.00926212100057	38.4592561979989	32.4515218729993	33.987892961999	31.9239211945211	1	30_H15_combined_small.mp4	3	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	5	1	1
63.9970239779996	70.0280330650003	52.6383582910004	46.6073492039997	47.9762741470007	46.647059667818	2	19_H17_combined_small.mp4	5	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	3	1	1
144.004168314001	150.027303932	39.886190020999	33.863054403	33.972289436	33.8856755347213	3	06_H7_combined_small.mp4	4	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
212.003497891999	218.042582186001	32.170644805001	26.131560510999	27.952650019999	26.1415626367406	4	20_Trick20_short_combined_small.mp4	2	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	4	1	1
267.993182197	274.02460115	27.046170976001	21.014752023001	21.972852614001	21.0219441039984	5	27_S31_combined_small.mp4	6	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
317.997104940001	324.017813977	30.442107854	24.421398817001	25.986741120999	24.4296420768009	6	09_S11_combined_small.mp4	3	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	4	1	1
372.001793331001	378.041312335001	27.855706463999	21.816187459999	21.963742516998	21.8244762031405	7	33_S21_combined_small.mp4	4	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	3	1	1
422.004210779	428.040320530001	43.680033043001	37.643923292	37.963143949999	37.6629260223786	8	01_H35_combined_small.mp4	4	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	5	1	1
490.003850503999	496.039231047	28.650685446001	22.615304903	23.952859066999	22.64704779386	9	16_H19_combined_small.mp4	2	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	4	1	1
541.990319368	548.021866324001	31.207557892001	25.1760109359999	25.9761902499999	25.1993561231597	10	26_S30_combined_small.mp4	2	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	4	1	1
