vid	mock	duration_vid	duration_vid_withoutMock	duration_vid_withoutMock_postFixation	avgVidDur_MAGMOT	trial	stim_file	responseCuriosity	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh	responseConfidence	run	acq
1.99935269600246	8.0034649320005	47.0188466839972	41.0147344479992	41.9960408730039	40.4736808382781	1	24_Trick28_combined_small.mp4	3	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
71.999221803002	78.0003582090067	37.980107661999	31.9789712559943	32.0003161049973	31.9653883757972	2	15_S18_combined_small.mp4	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
135.996664480001	142.034512285005	37.611492813004	31.573645008	31.963736794998	31.5852802147605	3	10_S27_combined_small.mp4	6	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
201.994506422001	208.032354319002	27.052544710001	21.014696813	21.964422083999	21.0219441039984	4	27_S31_combined_small.mp4	4	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	3	1	1
251.996414464003	257.99895822	27.850423709999	21.847879954002	21.998118544004	21.8244762031405	5	33_S21_combined_small.mp4	2	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	5	1	1
301.995465781001	308.023335842001	34.800976942003	28.773106881003	29.973365541999	28.7830390627993	6	12_H37_combined_small.mp4	5	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
359.995231776003	366.030349583001	52.315419642001	46.280301835003	47.965021281001	46.3025988685004	7	17_Trick37_combined_small.mp4	2	remembered	remembered	remembered	remembered	forgotten	remembered	remembered	remembered	remembered	4	1	1
435.993590008002	442.029429763003	38.498013714998	32.462173959997	33.963735450997	32.4644825294189	8	04_S9_combined_small.mp4	4	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	5	1	1
499.992352684007	506.028585857006	42.448068678997	36.411835505998	37.965038318995	36.4234197084607	9	29_H36_combined_small.mp4	1	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	4	1	1
565.993084503003	571.994762611001	52.647199678999	46.645521571001	47.998543636	46.647059667818	10	19_H17_combined_small.mp4	6	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
645.990519101004	652.021003343005	38.016207408	31.985723165999	33.9700073249991	31.9856778232597	11	21_S15_combined_small.mp4	3	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
713.989481103003	720.020954455002	49.811370287003	43.779896935004	43.979555227	43.8031542191613	12	11_K21_long_combined_small.mp4	7	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
786.007758898004	792.038256881	37.2174435639972	31.1869455810011	31.9690996249993	31.2049305464777	13	05_K4_combined_small.mp4	3	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	2	1
