vid	mock	duration_vid	duration_vid_withoutMock	duration_vid_withoutMock_postFixation	avgVidDur_MAGMOT	trial	stim_file	responseCuriosity	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh	responseConfidence	run	acq
1.99961015299778	8.01264857701608	48.4654366660106	42.4523982419923	43.9872177689976	41.9463757224196	1	08_S12_combined_small.mp4	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
73.9987854930223	80.031516721996	53.8521283449957	47.819397116022	47.967072724015	47.8242188483395	2	18_Trick4_combined_small.mp4	6	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
153.997280406998	160.033046928002	38.484654157015	32.448887636011	33.962857514998	32.4644825294189	3	04_S9_combined_small.mp4	6	forgotten	remembered	remembered	remembered	forgotten	forgotten	remembered	remembered	remembered	4	1	1
221.996604192012	228.032555058016	42.449891480007	36.413940614003	37.965922442003	36.4234197084607	4	29_H36_combined_small.mp4	7	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
287.995708991017	294.030843999994	43.703172890003	37.668037881026	37.9636282450221	37.6873720705591	5	13_Trick6_short_combined_small.mp4	5	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	remembered	forgotten	remembered	5	1	1
353.992866884015	360.030376477021	43.6863841069861	37.64887451398	37.96299725998	37.6629260223786	6	01_H35_combined_small.mp4	7	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	4	1	1
419.990154568019	426.029532354994	37.933179640997	31.893801854022	31.964081170009	31.9239211945211	7	30_H15_combined_small.mp4	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	6	1	1
479.992519534018	486.024739276996	27.048011529987	21.015791787009	21.96416052102	21.0219441039984	8	27_S31_combined_small.mp4	6	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
531.98802840701	537.993910653022	46.505507872992	40.49962562698	41.996116215974	40.4736808382781	9	24_Trick28_combined_small.mp4	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
601.988115539018	608.027111628006	37.446673756989	31.407677668001	31.964445638994	31.4214597310813	10	32_K16_short_combined_small.mp4	7	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
665.990829992021	671.991840165021	33.253611880995	27.2526017079949	27.998707663996	27.2233747229394	11	07_K2_combined_small.mp4	4	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	4	1	1
727.989503879013	734.020014475012	32.168019406992	26.137508810993	27.967926059996	26.1415626367406	12	20_Trick20_short_combined_small.mp4	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
783.987531348011	790.028546498007	38.0129824689938	31.9719673189975	33.9657691610046	31.9856778232597	13	21_S15_combined_small.mp4	6	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	6	2	1
847.983478597012	854.006758846018	36.8954886159914	30.872208366985	31.984760045976	30.8942013751026	14	02_H10_combined_small.mp4	7	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	2	1
907.990451754998	914.017500089011	31.213032084022	25.185983750009	25.967204604007	25.1993561231597	15	26_S30_combined_small.mp4	4	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	2	1
967.987547232008	974.025827043016	28.254697136989	22.216417325981	23.964437291987	22.2466358922178	16	22_K18_combined_small.mp4	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	2	1
1019.989506996	1026.024764314	37.612912070007	31.577654752008	31.961721869011	31.5852802147605	17	10_S27_combined_small.mp4	7	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	2	1
1079.98420688702	1086.00772155402	30.456631727982	24.43311706098	25.981097181997	24.4296420768009	18	09_S11_combined_small.mp4	4	remembered	remembered	remembered	remembered	forgotten	remembered	remembered	remembered	remembered	4	2	1
1133.987912059	1140.02426981402	39.90266092401	33.866303168993	33.962859306979	33.8856755347213	19	06_H7_combined_small.mp4	3	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	6	2	1
1199.986499519	1206.021564502	52.654039875022	46.618974892015	47.965885089012	46.647059667818	20	19_H17_combined_small.mp4	7	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	2	1
1275.98640464901	1282.02140882299	37.849644939997	31.81464076601	31.964631488023	31.8447841705422	21	14_K19_long_combined_small.mp4	6	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	3	2	1
1339.985337641	1346.02113931599	52.3290755240021	46.293273849006	47.963602187025	46.3025988685004	22	17_Trick37_combined_small.mp4	6	remembered	remembered	remembered	remembered	forgotten	remembered	remembered	remembered	remembered	4	2	1
1415.984102452	1422.01755900602	33.4470720870009	27.413615532976	27.9663677539791	27.4227010633796	23	34_Trick38_combined_small.mp4	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	2	1
1471.98290146302	1478.018765296	26.653191407997	20.617327575019	21.965518659999	20.6511013850224	24	36_Trick7_short_combined_small.mp4	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	2	1
1527.98418839499	1533.99149837999	37.2115593570052	31.2042493720073	31.9994992970023	31.2049305464777	25	05_K4_combined_small.mp4	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	3	1
1591.98892126101	1598.019775619	34.8014019239923	28.7705475660037	29.9686906340067	28.7830390627993	26	12_H37_combined_small.mp4	5	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	3	1
1649.98720434499	1656.023482896	49.805936374003	43.769657822995	43.963728773989	43.8031542191613	27	11_K21_long_combined_small.mp4	6	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	5	3	1
1721.98633818598	1728.014241519	30.246259761014	24.218356427999	25.967171586003	24.2467611438218	28	28_K24_combined_small.mp4	4	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	3	1
1775.97986926798	1782.01872820299	31.942482377024	25.90362344202	25.967449585995	25.9062785054989	29	31_K3_combined_small.mp4	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	3	1
1831.98432210599	1838.02159147298	29.45214958	23.414880213008	23.963706235023	23.4361092593214	30	23_K10_combined_small.mp4	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	3	1
1883.98462427401	1890.013430763	28.647407630983	22.618601141993	23.966608526011	22.64704779386	31	16_H19_combined_small.mp4	6	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	3	1
1939.981973348	1946.01949937099	52.968155710987	46.930629687995	47.964721739002	46.9769704979233	32	35_Trick32_long_combined_small.mp4	4	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	4	3	1
2015.98207516901	2022.01925144	39.653071865003	33.615895594005	33.963325122982	33.6341225920405	33	03_H16_combined_small.mp4	6	forgotten	forgotten	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	4	3	1
2077.98056996598	2084.018463476	37.971707977006	31.9338144669889	31.963480284001	31.9653883757972	34	15_S18_combined_small.mp4	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	3	1
2143.97811889901	2150.016600856	27.856453858985	21.817971901997	21.9653238739991	21.8244762031405	35	33_S21_combined_small.mp4	4	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	5	3	1
2193.980750832	2200.01583218198	58.6814212100001	52.646339860018	53.9636750540229	52.6587213310596	36	25_S25_combined_small.mp4	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	3	1
