vid	mock	duration_vid	duration_vid_withoutMock	duration_vid_withoutMock_postFixation	avgVidDur_MAGMOT	trial	stim_file	responseCuriosity	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh	responseConfidence	run	acq
2.00121620000573	8.00382498299587	53.1715463540022	47.168937571012	47.9871162860072	46.647059667818	1	19_H17_combined_small.mp4	2	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
77.9888961899997	84.0297185399977	43.6941916220093	37.6533692720113	37.9708273910073	37.6629260223786	2	01_H35_combined_small.mp4	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
147.990040092001	154.013455638997	29.438693297998	23.415277751002	23.982933056002	23.4361092593214	3	23_K10_combined_small.mp4	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
205.998135664995	212.002010719007	37.978647249009	31.974772194997	31.991604202994	31.9653883757972	4	15_S18_combined_small.mp4	1	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
265.991686057998	272.000638853002	30.457729960006	24.448777165002	25.997950807999	24.4296420768009	5	09_S11_combined_small.mp4	2	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
319.996172223007	326.031609384008	52.974587134988	46.939149973987	47.966568520991	46.9769704979233	6	35_Trick32_long_combined_small.mp4	1	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
395.985618664999	402.014351378995	31.206167773999	25.177435060003	25.978300239003	25.1993561231597	7	26_S30_combined_small.mp4	2	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
449.990902132005	455.998480263006	47.936269846993	41.928691715992	41.995099093998	41.9463757224196	8	08_S12_combined_small.mp4	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
521.993376054001	528.029227635008	30.2520367259999	24.2161851449929	25.9672751319889	24.2467611438218	9	28_K24_combined_small.mp4	2	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
575.993555873996	582.028823371002	43.682557495006	37.647289998	37.963954582999	37.6873720705591	10	13_Trick6_short_combined_small.mp4	2	remembered	remembered	remembered	forgotten	forgotten	remembered	remembered	remembered	remembered	2	1	1
645.991975576995	652.021900888009	37.851572183005	31.821646871991	31.969878487987	31.8447841705422	11	14_K19_long_combined_small.mp4	7	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
711.991117515005	718.019029072006	46.484287419996	40.4563758629951	41.972522737996	40.4736808382781	12	24_Trick28_combined_small.mp4	1	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
781.990488166999	787.992328148996	33.453012198006	27.4511722160096	27.999064499003	27.4227010633796	13	34_Trick38_combined_small.mp4	2	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	3	2	1
839.990639532005	845.994267142005	31.9348884280044	25.9312608180044	25.9961359419977	25.9062785054989	14	31_K3_combined_small.mp4	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	2	1
893.989354843003	900.022539842006	38.005579417004	31.972394418001	33.967007653992	31.9856778232597	15	21_S15_combined_small.mp4	1	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	3	2	1
961.988070944999	968.021749662008	39.884932204004	33.851253486995	33.968181069999	33.8856755347213	16	06_H7_combined_small.mp4	4	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	2	1
1023.987254325	1030.015774687	32.162721682006	26.134201320005	27.972656476006	26.1415626367406	17	20_Trick20_short_combined_small.mp4	2	forgotten	remembered	remembered	remembered	forgotten	forgotten	remembered	remembered	remembered	4	2	1
1079.986760017	1085.98949545699	52.334792648005	46.332057208012	47.998143060002	46.3025988685004	18	17_Trick37_combined_small.mp4	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	2	1
1155.986239571	1162.01017975101	34.801212791004	28.777272610998	29.977557481994	28.7830390627993	19	12_H37_combined_small.mp4	2	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	2	1
1217.982553263	1224.02145548301	28.654769328	22.61586710799	23.964920444996	22.64704779386	20	16_H19_combined_small.mp4	1	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	2	1
1269.984838725	1276.01963729901	27.850517341998	21.815718767989	21.9649659179989	21.8244762031405	21	33_S21_combined_small.mp4	2	remembered	remembered	remembered	remembered	forgotten	remembered	remembered	remembered	remembered	4	2	1
1323.983890352	1330.015036434	37.618395187004	31.5872491050101	31.968612883007	31.5852802147605	22	10_S27_combined_small.mp4	1	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	2	1
1383.98283946701	1390.008090633	38.479942983992	32.454691817999	33.973163796996	32.4644825294189	23	04_S9_combined_small.mp4	3	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	2	1
1445.981669433	1451.985495102	28.2515643579981	22.247738688995	23.997303723008	22.2466358922178	24	22_K18_combined_small.mp4	1	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	2	1
1503.97063919001	1510.012274102	37.9281148419977	31.8864799300063	31.970423634004	31.9239211945211	25	30_H15_combined_small.mp4	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	3	1
1567.98015330201	1573.98267391001	27.0592899640032	21.0567693560006	21.9892038099934	21.0219441039984	26	27_S31_combined_small.mp4	3	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	3	1
1617.96979372001	1623.99823473701	37.210882726999	31.18244171	31.982511420996	31.2049305464777	27	05_K4_combined_small.mp4	4	remembered	remembered	remembered	forgotten	forgotten	remembered	remembered	remembered	remembered	3	3	1
1677.97910399101	1684.014439112	49.804962032999	43.769626912006	43.966255373001	43.8031542191613	28	11_K21_long_combined_small.mp4	3	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	3	1
1749.977150533	1756.01295928401	26.651613526003	20.615804774992	21.957078640989	20.6511013850224	29	36_Trick7_short_combined_small.mp4	1	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	3	1
1801.96915417	1808.00991276901	33.259350246007	27.218591647004	27.967192518001	27.2233747229394	30	07_K2_combined_small.mp4	1	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	remembered	forgotten	remembered	3	3	1
1857.976524012	1864.011531005	42.449239398004	36.414232405004	37.963674227008	36.4234197084607	31	29_H36_combined_small.mp4	6	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	4	3	1
1927.975730131	1934.01120538001	58.683975730004	52.648500480995	53.960909547998	52.6587213310596	32	25_S25_combined_small.mp4	1	forgotten	remembered	remembered	remembered	forgotten	forgotten	remembered	remembered	remembered	4	3	1
2009.968626748	2016.009561169	36.890729382009	30.849794961003	31.967027171995	30.8942013751026	33	02_H10_combined_small.mp4	6	remembered	remembered	remembered	remembered	forgotten	remembered	remembered	remembered	remembered	4	3	1
2069.972898376	2076.00898092201	53.846730011006	47.8106474649979	47.959861169991	47.8242188483395	34	18_Trick4_combined_small.mp4	1	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	3	1
2151.972608632	2158.008242814	37.451248939003	31.415614757002	31.958334601004	31.4214597310813	35	32_K16_short_combined_small.mp4	1	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	3	1
2211.965078291	2218.005029226	39.643020973003	33.603070038007	33.966753330998	33.6341225920405	36	03_H16_combined_small.mp4	1	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	3	1
