vid	mock	duration_vid	duration_vid_withoutMock	duration_vid_withoutMock_postFixation	avgVidDur_MAGMOT	trial	stim_file	responseCuriosity	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh	responseConfidence	run	acq
2.00250394898467	8.00886796199484	44.2522818570141	38.245917844004	39.9959886780125	37.6873720705591	1	13_Trick6_short_combined_small.mp4	3	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	4	1	1
70.0026576119708	76.0070527449716	58.6967436890122	52.6923485560114	53.9964642620184	52.6587213310596	2	25_S25_combined_small.mp4	5	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	1	1
156.001983817026	162.005081731011	30.455284171971	24.452186257986	25.99787524296	24.4296420768009	3	09_S11_combined_small.mp4	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
216.000434777001	222.029628571996	38.006288783974	31.977094988979	33.971579257981	31.9856778232597	4	21_S15_combined_small.mp4	4	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	5	1	1
278.000551476027	284.004230545019	28.25204807095	22.248369001958	23.997156530968	22.2466358922178	5	22_K18_combined_small.mp4	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
330.000885806978	336.027835953981	27.045627337997	21.018677190994	21.973703294992	21.0219441039984	6	27_S31_combined_small.mp4	5	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	1	1
379.999110003992	386.031161854975	37.852665418002	31.820613567019	31.967409277044	31.8447841705422	7	14_K19_long_combined_small.mp4	5	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	remembered	forgotten	remembered	2	1	1
439.998036883015	445.999765874993	52.976356737956	46.974627745978	48.000105971004	46.9769704979233	8	35_Trick32_long_combined_small.mp4	2	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	remembered	forgotten	remembered	4	1	1
517.997229362023	523.997865993995	33.2478490569631	27.2472124249911	27.999635983026	27.2233747229394	9	07_K2_combined_small.mp4	6	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
573.995970825024	580.031222856021	52.324475990958	46.289223959961	47.9673944659889	46.3025988685004	10	17_Trick37_combined_small.mp4	5	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	5	1	1
653.995001222007	660.028577657999	31.936671261967	25.903094825975	25.966689443972	25.9062785054989	11	31_K3_combined_small.mp4	4	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	1	1
713.995017522015	720.029753040988	47.931208880967	41.896473361994	41.965150525037	41.9463757224196	12	08_S12_combined_small.mp4	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	1	1
783.995606219041	790.01804843003	38.4880985649652	32.4656563539757	33.9837076439872	32.4644825294189	13	04_S9_combined_small.mp4	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	2	1
848.003027107037	854.031322745018	39.8809972020103	33.8527015640288	33.9690767350258	33.8856755347213	14	06_H7_combined_small.mp4	7	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	2	1
910.000164146005	916.026190804021	37.450642368989	31.424615710973	31.973299558972	31.4214597310813	15	32_K16_short_combined_small.mp4	5	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	3	2	1
975.998803793039	982.034448237036	52.637611833983	46.601967389986	47.964868595009	46.647059667818	16	19_H17_combined_small.mp4	5	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	2	1
1051.99770606803	1058.02914424304	28.648712899012	22.617274724005	23.966753026995	22.64704779386	17	16_H19_combined_small.mp4	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	2	1
1103.99244321399	1110.03168566501	42.452041381039	36.412798930018	37.96012947202	36.4234197084607	18	29_H36_combined_small.mp4	4	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	3	2	1
1169.98973550402	1176.03100511204	37.211557073984	31.170287465967	31.965470573981	31.2049305464777	19	05_K4_combined_small.mp4	4	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	remembered	forgotten	remembered	5	2	1
1233.99543395399	1240.03039680799	33.448485284054	27.413522430055	27.966716658033	27.4227010633796	20	34_Trick38_combined_small.mp4	5	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	4	2	1
1289.99456497799	1296.02977539703	43.686172790011	37.650962370972	37.962578837003	37.6629260223786	21	01_H35_combined_small.mp4	5	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	2	1
1359.993816917	1365.996377378	32.175799719	26.173239258001	27.997402227018	26.1415626367406	22	20_Trick20_short_combined_small.mp4	1	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	2	1
1415.99358101101	1422.02432521199	36.885560167022	30.854815966042	31.9683815620369	30.8942013751026	23	02_H10_combined_small.mp4	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	2	1
1475.99195383104	1482.02722144999	29.439141042996	23.403873424046	23.965534389019	23.4361092593214	24	23_K10_combined_small.mp4	1	forgotten	forgotten	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	2	1
1533.99183678705	1540.02654106102	53.8531534629874	47.8184491890134	47.9555438570096	47.8242188483395	25	18_Trick4_combined_small.mp4	4	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	3	3	1
1613.98256866601	1619.98979036105	34.8078872720363	28.8006655770006	30.0013297419646	28.7830390627993	26	12_H37_combined_small.mp4	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	3	1
1671.990479021	1678.024907031	26.646834153042	20.612406143046	21.966161613003	20.6511013850224	27	36_Trick7_short_combined_small.mp4	4	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	3	3	1
1721.98924520701	1728.017451996	30.246589768037	24.218382979044	25.969026375038	24.2467611438218	28	28_K24_combined_small.mp4	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	3	1
1775.98319721102	1782.00582010604	27.836136722006	21.813513826987	21.98213670397	21.8244762031405	29	33_S21_combined_small.mp4	6	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	5	3	1
1827.987876702	1834.02362330202	37.613978927023	31.57823232701	31.959148545982	31.5852802147605	30	10_S27_combined_small.mp4	4	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	5	3	1
1887.981207956	1894.02091549805	37.921591110004	31.881883567956	31.966279871994	31.9239211945211	31	30_H15_combined_small.mp4	3	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	5	3	1
1951.97634248403	1958.01712345701	31.208687761973	25.167906788993	25.967307985004	25.1993561231597	32	26_S30_combined_small.mp4	4	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	3	1
2005.98290981104	2011.98692308502	46.501324808982	40.497311535	41.997957789979	40.4736808382781	33	24_Trick28_combined_small.mp4	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	1	3	1
2075.98303991605	2082.01920524405	39.6495448169879	33.6133794889899	33.9610821219979	33.6341225920405	34	03_H16_combined_small.mp4	6	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered	6	3	1
2143.98230766204	2149.98691097602	37.978455324949	31.973852010968	31.990360349999	31.9653883757972	35	15_S18_combined_small.mp4	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	remembered	6	3	1
2203.97506764102	2210.01570956102	49.802500982012	43.761859062011	43.963206954009	43.8031542191613	36	11_K21_long_combined_small.mp4	5	forgotten	forgotten	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	2	3	1
